user_country,source,content,date
"Florida, USA",Twitter for iPad,"Fight for YOUR values..socialism, mob rules, Open borders, free healthcare &amp; education to ILLEGAL immigrants paid for by tax paying citizens. Erasing our history, supporting BLM which is a terrorist group, NOPE..#PresidentialDebate #VoteRedToSaveAmerica2020 https://t.co/KhKwb5bTO1",2020-09-29T23:59:37+00:00
,Twitter for Android,@atrupar How's your tax evading draft dodging lying father doing,2020-09-29T23:59:37+00:00
,Twitter for iPhone,@realDonaldTrump $750 They all paid more in taxes than you did.,2020-09-29T23:59:36+00:00
"Seattle, WA",Twitter for iPhone,how are republicans out here like “how are you gonna pay for it” and complaining about the deficit and smart spending and shit AND being like “let’s slash taxes and build a huge fuck off racist wall”,2020-09-29T23:59:36+00:00
New Orleans,Twitter for iPhone,"@Lrihendry @bamajack2 I care about MY TAXES  #Trump2020 cut them  If he legally minimized his taxes using the laws Biden &amp; his cronies wrote, good for him  If he broke the law, Obama’s IRS  would have arrested him for tax evasion  He wouldn’t have had to invent the whole Russia Collusion Hoax",2020-09-29T23:59:36+00:00
,Twitter for Android,@SenSchumer We don't care about his tax returns. Only people who are already going to vote for Biden care about it.,2020-09-29T23:59:36+00:00
United States,Twitter Web App,"@MaryLTrump @invshammond Absolutley. An impeached president who commit tax fraud has no right putting ANYONE on the Court, let alone a month and some days before his term ends.",2020-09-29T23:59:35+00:00
,Twitter for Android,@WSJPolitics But you dodged payroll taxes,2020-09-29T23:59:35+00:00
Australia,Twitter Web App,I wonder if Trump is giving people tips on how they can decrease the tax they pay ?. He obviously is better at it than my accountant.,2020-09-29T23:59:34+00:00
,Twitter Web App,Biden was against the individual mandate tax before he was for it. Media won't show you this: https://t.co/dW5LcvSv6J,2020-09-29T23:59:34+00:00
,Twitter for iPhone,"@AOC So exactly which tax laws did Amazon and Trump break? If they didn’t, can you explain your tax law revisions?",2020-09-29T23:59:34+00:00
"Portland, OR",Twitter for iPhone,@Amberp708 @BjCjoey @AOC They employee literally thousands of people who pay taxes and they are taxed on capital gains. Most Democrat Americans are so stupid.,2020-09-29T23:59:34+00:00
Minnesota,dlvr.it,"“Same Old, Same Old,” Pence Waves Away Story About Trump’s Taxes https://t.co/rBOqNZi0oA https://t.co/Sr1hvIbYXs",2020-09-29T23:59:34+00:00
"3rd world sh!thole,WA",Twitter for iPhone,@Ilhan And who writes the tax laws? Nit wit,2020-09-29T23:59:33+00:00
,Twitter for iPad,@Public_Citizen @detectivelily That also includes no local taxes - they count on the workers to pay for their public school daycare.,2020-09-29T23:59:33+00:00
,Twitter Web App,@jonah_jill @kirkacevedo he paid like a million this year in taxes have anyone of you read the full article?,2020-09-29T23:59:33+00:00
,Twitter for iPhone,"@RealJamesWoods Everyone knows billionaires don’t pay taxes. They provide jobs, I’m good with that. Besides he doesn’t except a paycheck for the day to day shit he goes through.",2020-09-29T23:59:33+00:00
Manchester • he/him,Twitter for Android,imo  if I was an American voter   I would not give a shit what my president's tax returns are   I would simply like them   not to be a rapist  but unfortunately  they do not   get that choice,2020-09-29T23:59:33+00:00
,Twitter Web App,"@worrabd50 @molly_knight @realDonaldTrump Ah, so you support Democrats that want to reform tax codes and get rid of the system that favors the rich so disproportionately",2020-09-29T23:59:33+00:00
,Twitter for Android,@svdate @WalshFreedom They bought that shit after getting rich off our taxes... Trump bought the haircuts with money he made being a businessman.,2020-09-29T23:59:33+00:00
,Twitter for iPhone,@CBSNews Guys I received 2 of the questions from the debate!  Question 1: Vice President Biden - what’s your favorite flavor of ice cream?  Question 2: President Trump - why don’t you pay taxes and why do you want everyone to die of coronavirus?,2020-09-29T23:59:33+00:00
"TX, USA",Twitter for iPad,"I don’t know why Trump doesn’t just say - I’ve paid more than X (whatever the number is - tens or even hundreds of millions of dollars) in federal, state and local taxes and followed all tax laws.  How much have you paid into the system, Joe?",2020-09-29T23:59:32+00:00
My Fortified Compound,Twitter Web App,[guy who paid $751 in taxes last year]: *relievedly exhaling* whew,2020-09-29T23:59:32+00:00
Mumbai,dlvr.it,"Trump paid $145K in taxes to India, made $2.3m from projects: Report https://t.co/O41jHbBlV5",2020-09-29T23:59:32+00:00
,Twitter Web App,"@Thisistheway_W Givers and takers can also be used to describe them. I see Trump has worked hard to give people more jobs, less tax, better economy, freedom, and Law and Order. He is probably the only president who's net worth is declining.  Go check net worth on other presidents to find takers.",2020-09-29T23:59:32+00:00
"Princeton, N.J.",Twitter for iPhone,Donald Trump tax: POTUS mocked IRS for MILLION dollar rebate claims former lawyer https://t.co/lKKgGLNxmm,2020-09-29T23:59:31+00:00
,Twitter for Android,@MtnMikeBeLike @Porgybait @iamjonhadley @JamesGR93 @fishhookero @marklevinshow By your standards Joe biden is a huge national risk on multi levels. Does he owe any of the 3.5 million back to Russia? 1.2 billion to China? 300 million to Ukraine? Any taxes that he evaded through his S Corp? Not talking about that?,2020-09-29T23:59:31+00:00
,Twitter Web App,"@meowmeow_420 @jpots93 @JoeBiden Yeah, would you release your tax returns?",2020-09-29T23:59:30+00:00
Deep Space Nine,Twitter for iPhone,@_michelle317 It’s just like...this is literally a day after we all found out their party leader doesn’t pay taxes and spent ten times the salary of a hairdresser on his hair. How do you not choke yourself on hypocrisy while typing that?,2020-09-29T23:59:30+00:00
,Twitter Web App,Immigrant-led households across the United States contributed a total of $308.6 billion in federal taxes and $150 billion in combined state and local taxes in 2018 alone. https://t.co/2QMdk8vb7o via @immcouncil,2020-09-29T23:59:30+00:00
"Beverly Hills, CA",Twitter for iPhone,"Okay, I am ready to watch @JoeBiden wipe the floor with 🍊! I need to know why that man hasn’t paid taxes!! https://t.co/M7njgAjOF6",2020-09-29T23:59:29+00:00
the dumpster behind Wendy's,Twitter for iPhone,There is still time. I have faith that Trump will release all his taxes for the past 20 years before this debate and clear up all this confusion about his finances..,2020-09-29T23:59:29+00:00
Not GOP’s USA,Twitter for iPhone,@JoeBiden Wait for it.  Donald Trump will blame his accountants for all the illegal activities in his tax returns.,2020-09-29T23:59:29+00:00
"San Diego, CA",Twitter for iPhone,"@thejohanncastro @NotoriousNewell @MMARoasted I bet if you had a local/city tax just for the roads, it would be better than paying the state to NOT put that money towards  what it’s for.",2020-09-29T23:59:28+00:00
"Parkland, FL, USA",Twitter Web App,"@rww_gop @GOP Trump is proven a free loading tax cheat. We, the American public have been Trump Dumped On to pick up the Government cost Donald chested on. Don’t pay more than is rightfully owed, but $0.00 for 14 out of 16 yrs., and $750 paid in the other 2 yrs.  https://t.co/mU5c4nbTtr",2020-09-29T23:59:28+00:00
In the land of Florida Man,Twitter for iPhone,"@JeffOnTheRight It actually was a very good joke. I appreciate humor like that.   But after “But his taxes”, I just couldn’t give him credit",2020-09-29T23:59:27+00:00
"Georgia, USA",Twitter for iPhone,@ignorantego @JoeBiden @realDonaldTrump What’s more important to you? Seeing Trump’s tax returns or seeing Biden’s drug test results from before the debate and if he has an ear piece?,2020-09-29T23:59:26+00:00
"Oklahoma, USA",Twitter for iPhone,@SpeakerPelosi @mitchellreports Nancy since you believe trump should turn over his tax returns maybe you as third in line should set an example and turn yours over. You can explain the net worth of 120 mil.,2020-09-29T23:59:26+00:00
,Twitter for iPhone,@cindysun1414 @thejtlewis @JoeBiden It is not a requirement for president to show tax returns.,2020-09-29T23:59:26+00:00
,Twitter for Android,@SenTedCruz Amazing how long these liberal lunatics have been in office and havent done anything but raise taxes and steal money,2020-09-29T23:59:26+00:00
Heaven!,Twitter for iPad,@Townsyndrome82 @dbongino .But Beijing puppet Biden with dementia deals with China and Ukraine 3.5 billions does not bother you? Corrupted Joe Hiden wrote the tax code that his donors used and crooked Hillary too is ok?,2020-09-29T23:59:26+00:00
